Date/Time	Flow (cms)	Stream Temperature (*C)		Cloudiness (0 - 1)	Wind Speed (m/s)	Relative Humidity (0 - 1)	Air Temp (*C)	Stream Temp (*C)	Cloudiness (0 - 1)	Wind Speed (m/s)	Relative Humidity (0 - 1)	Air Temp (*C)	Stream Temp (*C)
8/5/01 4:00	3.00000	16.5		0.0	0.1	1.0	16.8	16.5	0.0	1.0	0.8	13.9	18.4
8/5/01 5:00	3.00000	16.3		0.0	0.1	1.0	16.8	16.3	0.0	0.8	0.8	13.3	18.1
8/5/01 6:00	3.00000	16.2		0.0	0.1	1.0	16.8	16.2	0.0	0.0	0.8	12.2	17.8
8/5/01 7:00	3.00000	16.1		0.0	0.1	1.0	16.8	16.1	0.0	0.8	0.8	13.3	17.5
8/5/01 8:00	3.00000	16.0		0.0	0.1	1.0	16.8	16.0	0.0	0.8	0.7	15.0	17.5
8/5/01 9:00	3.00000	15.9		0.0	0.1	1.0	16.8	15.9	0.0	0.8	0.6	17.2	17.8
8/5/01 10:00	3.00000	15.9		0.0	0.1	1.0	16.8	15.9	0.0	0.8	0.5	20.0	18.4
8/5/01 11:00	3.00000	16.0		0.0	0.1	1.0	16.7	16.0	0.0	0.8	0.5	22.2	19.4
8/5/01 12:00	3.00000	16.1		0.0	0.1	1.0	16.7	16.1	0.0	1.0	0.4	25.0	20.6
8/5/01 13:00	3.00000	16.4		0.0	0.1	1.0	16.6	16.4	0.0	0.8	0.3	28.3	21.8
8/5/01 14:00	3.00000	16.8		0.0	0.1	1.0	16.6	16.8	0.0	1.5	0.3	30.6	22.6
8/5/01 15:00	3.00000	17.1		0.0	0.1	1.0	16.5	17.1	0.0	1.0	0.2	31.7	23.1
8/5/01 16:00	3.00000	17.5		0.0	0.1	1.0	16.5	17.5	0.0	1.3	0.2	32.2	23.6
8/5/01 17:00	3.00000	17.3		0.0	0.1	1.0	16.5	17.3	0.0	2.6	0.2	32.8	23.7
8/5/01 18:00	3.00000	17.6		0.0	0.1	1.0	16.5	17.6	0.0	2.8	0.2	33.3	23.7
8/5/01 19:00	3.00000	17.7		0.0	0.1	1.0	16.5	17.7	0.0	3.6	0.2	31.1	23.2
8/5/01 20:00	3.00000	18.0		0.0	0.1	1.0	16.4	18.0	0.0	3.1	0.3	29.4	22.9
8/5/01 21:00	3.00000	18.2		0.0	0.1	1.0	16.4	18.2	0.0	1.8	0.3	27.2	22.4
8/5/01 22:00	3.00000	18.1		0.0	0.1	1.0	16.4	18.1	0.0	1.5	0.3	25.6	21.9
8/5/01 23:00	3.00000	18.2		0.0	0.1	1.0	16.3	18.2	0.0	2.3	0.3	24.4	21.3
8/6/01 0:00	3.00000	18.1		0.0	0.1	1.0	16.3	18.1	0.0	0.8	0.4	22.2	20.6
8/6/01 1:00	3.00000	18.0		0.0	0.1	1.0	16.3	18.0	0.0	0.8	0.4	21.1	20.2
8/6/01 2:00	3.00000	17.8		0.0	0.1	1.0	16.3	17.8	0.0	0.0	0.5	19.4	19.7
8/6/01 3:00	3.00000	17.5		0.0	0.1	1.0	16.2	17.5	0.0	1.0	0.6	16.7	19.2
8/6/01 4:00	3.00000	17.4		0.0	0.1	1.0	16.3	17.4	0.0	0.0	0.6	17.2	18.8
8/6/01 5:00	3.00000	17.0		0.0	0.1	1.0	16.2	17.0	0.0	0.0	0.6	16.1	18.4
8/6/01 6:00	3.00000	16.8		0.0	0.1	1.0	16.3	16.8	0.0	0.0	0.7	15.0	18.1
8/6/01 7:00	3.00000	16.5		0.0	0.1	1.0	16.3	16.5	0.0	0.0	0.7	15.6	17.8
8/6/01 8:00	3.00000	16.4		0.0	0.1	1.0	16.3	16.4	0.0	0.0	0.6	18.3	17.8
8/6/01 9:00	3.00000	16.3		0.0	0.1	1.0	16.3	16.3	0.0	0.0	0.5	20.6	18.0
8/6/01 10:00	3.00000	16.3		0.0	0.1	1.0	16.2	16.3	0.0	1.0	0.5	22.8	18.8
8/6/01 11:00	3.00000	16.5		0.0	0.1	1.0	16.2	16.5	0.0	1.3	0.4	25.0	19.7
8/6/01 12:00	3.00000	16.6		0.0	0.1	1.0	16.1	16.6	0.0	1.0	0.3	27.2	20.8
8/6/01 13:00	3.00000	16.9		0.0	0.1	1.0	16.1	16.9	0.0	1.5	0.3	30.0	22.1
8/6/01 14:00	3.00000	17.1		0.0	0.1	1.0	16.1	17.1	0.0	1.8	0.2	31.7	22.9
8/6/01 15:00	3.00000	17.3		0.0	0.1	1.0	16.1	17.3	0.0	1.5	0.2	33.9	23.4
8/6/01 16:00	3.00000	17.7		0.0	0.1	1.0	16.2	17.7	0.0	2.3	0.2	34.4	23.7
8/6/01 17:00	3.00000	17.9		0.0	0.1	1.0	16.2	17.9	0.0	2.8	0.2	35.0	23.9
8/6/01 18:00	3.00000	18.1		0.0	0.1	1.0	16.3	18.1	0.0	1.8	0.2	35.0	23.9
8/6/01 19:00	3.00000	18.4		0.0	0.1	1.0	16.3	18.4	0.0	2.8	0.2	34.4	23.7
8/6/01 20:00	3.00000	18.4		0.0	0.1	1.0	16.2	18.4	0.0	2.1	0.3	31.7	23.4
8/6/01 21:00	3.00000	18.7		0.0	0.1	1.0	16.2	18.7	0.0	1.0	0.4	28.3	23.2
8/6/01 22:00	3.00000	18.6		0.0	0.1	1.0	16.0	18.6	0.0	1.0	0.4	26.7	22.9
8/6/01 23:00	3.00000	18.5		0.0	0.1	1.0	15.9	18.5	0.0	0.0	0.5	25.0	22.6
8/7/01 0:00	3.00000	18.4		0.0	0.1	1.0	15.9	18.4	0.0	1.0	0.5	23.3	22.1
8/7/01 1:00	3.00000	18.2		0.0	0.1	1.0	15.8	18.2	0.0	1.0	0.6	22.2	21.6
8/7/01 2:00	3.00000	18.0		0.0	0.1	1.0	15.8	18.0	0.0	0.0	0.6	22.2	21.1
8/7/01 3:00	3.00000	17.9		0.0	0.1	1.0	15.8	17.9	0.0	0.0	0.7	21.1	20.6
8/7/01 4:00	3.00000	17.7		0.0	0.1	1.0	15.7	17.7	0.0	0.0	0.7	19.4	20.2
8/7/01 5:00	3.00000	17.3		0.0	0.1	1.0	15.6	17.3	0.0	0.0	0.7	19.4	19.9
8/7/01 6:00	3.00000	17.1		0.0	0.1	1.0	15.6	17.1	0.0	0.0	0.8	18.9	19.4
8/7/01 7:00	3.00000	16.9		0.0	0.1	1.0	15.7	16.9	0.0	0.0	0.7	18.3	19.1
8/7/01 8:00	3.00000	16.7		0.0	0.1	1.0	15.8	16.7	0.0	0.8	0.7	20.0	19.1
8/7/01 9:00	3.00000	16.5		0.0	0.1	1.0	15.9	16.5	0.0	1.0	0.6	21.7	19.2
8/7/01 10:00	3.00000	16.5		0.0	0.1	1.0	16.0	16.5	0.0	0.0	0.6	23.9	19.9
8/7/01 11:00	3.00000	16.5		0.0	0.1	1.0	16.1	16.5	0.0	1.0	0.5	25.0	21.0
8/7/01 12:00	3.00000	16.6		0.0	0.1	1.0	16.1	16.6	0.0	0.8	0.5	27.2	22.1
8/7/01 13:00	3.00000	16.7		0.0	0.1	1.0	16.5	16.7	0.0	0.0	0.4	30.0	23.2
8/7/01 14:00	3.00000	16.8		0.0	0.1	1.0	17.9	16.8	0.0	0.8	0.3	32.2	24.0
8/7/01 15:00	3.00000	16.9		0.0	0.1	0.9	19.4	16.9	0.0	1.5	0.3	35.0	24.5
8/7/01 16:00	3.00000	17.0		0.0	0.1	0.8	20.0	17.0	0.0	1.3	0.3	36.1	25.1
8/7/01 17:00	3.00000	17.1		0.0	0.1	0.8	20.2	17.1	0.0	2.3	0.2	37.2	25.1
8/7/01 18:00	3.00000	17.0		0.0	0.1	0.9	19.3	17.0	0.0	3.3	0.3	35.6	25.1
8/7/01 19:00	3.00000	17.2		0.0	0.1	0.9	18.6	17.2	0.0	2.8	0.3	33.9	24.7
8/7/01 20:00	3.00000	17.4		0.0	0.1	0.9	18.6	17.4	0.0	2.8	0.4	30.6	24.5
8/7/01 21:00	3.00000	17.4		0.0	0.1	0.9	18.7	17.4	0.0	1.3	0.4	28.3	24.0
8/7/01 22:00	3.00000	17.3		0.0	0.1	0.9	19.0	17.3	0.0	1.0	0.4	26.7	23.6
8/7/01 23:00	3.00000	17.2		0.0	0.1	0.9	19.7	17.2	0.0	1.3	0.5	23.3	23.1
8/8/01 0:00	3.00000	16.9		0.0	0.1	0.8	20.4	16.9	0.0	1.3	0.5	23.3	22.4
8/8/01 1:00	3.00000	16.8		0.0	0.1	0.7	20.4	16.8	0.0	0.8	0.5	22.8	21.9
8/8/01 2:00	3.00000	16.6		0.0	0.1	0.7	20.2	16.6	0.0	0.0	0.5	21.7	21.4
8/8/01 3:00	3.00000	16.5		0.0	0.1	0.7	20.6	16.5	0.0	0.8	0.6	20.6	21.0
8/8/01 4:00	3.00000	16.4		0.0	0.1	0.7	20.7	16.4	0.0	0.0	0.6	18.9	20.5
8/8/01 5:00	3.00000	16.1		0.0	0.1	0.7	20.6	16.1	0.0	0.0	0.7	18.3	20.2
8/8/01 6:00	3.00000	16.0		0.0	0.1	0.8	20.6	16.0	0.0	0.0	0.7	16.7	19.7
8/8/01 7:00	3.00000	16.0		0.0	0.1	0.8	21.1	16.0	0.0	0.0	0.7	17.2	19.5
8/8/01 8:00	3.00000	15.8		0.0	0.1	0.7	21.4	15.8	0.0	0.8	0.7	18.9	19.4
8/8/01 9:00	3.00000	15.7		0.0	0.1	0.7	21.3	15.7	0.0	0.8	0.6	21.1	19.4
8/8/01 10:00	3.00000	15.5		0.0	0.1	0.7	21.2	15.5	0.0	0.8	0.5	23.9	20.0
8/8/01 11:00	3.00000	15.4		0.0	0.1	0.7	21.5	15.4	0.0	0.8	0.4	26.1	21.0
8/8/01 12:00	3.00000	15.4		0.0	0.1	0.7	21.9	15.4	0.0	1.0	0.4	28.9	22.1
8/8/01 13:00	3.00000	15.4		0.0	0.1	0.6	22.3	15.4	0.0	0.0	0.4	31.1	23.1
8/8/01 14:00	3.00000	15.5		0.0	0.1	0.6	22.6	15.5	0.0	0.8	0.3	33.9	23.9
8/8/01 15:00	3.00000	15.6		0.0	0.1	0.6	22.5	15.6	0.0	0.0	0.3	35.6	24.5
8/8/01 16:00	3.00000	15.7		0.0	0.1	0.6	22.0	15.7	0.0	1.0	0.2	37.8	25.1
8/8/01 17:00	3.00000	15.8		0.0	0.1	0.6	21.6	15.8	0.0	2.3	0.2	40.0	25.2
8/8/01 18:00	3.00000	15.8		0.0	0.1	0.6	21.7	15.8	0.0	3.1	0.2	39.4	25.2
8/8/01 19:00	3.00000	15.8		0.0	0.1	0.6	22.2	15.8	0.0	2.6	0.2	38.3	25.1
8/8/01 20:00	3.00000	15.9		0.0	0.1	0.6	22.2	15.9	0.0	2.6	0.2	35.0	24.5
8/8/01 21:00	3.00000	15.8		0.0	0.1	0.6	22.5	15.8	0.0	2.3	0.3	30.6	24.0
8/8/01 22:00	3.00000	15.8		0.0	0.1	0.6	23.6	15.8	0.0	1.3	0.4	27.8	23.6
8/8/01 23:00	3.00000	15.7		0.0	0.1	0.5	24.1	15.7	0.0	1.0	0.3	28.3	23.1
8/9/01 0:00	3.00000	15.6		0.0	0.1	0.5	24.3	15.6	0.0	0.0	0.4	26.1	22.6
8/9/01 1:00	3.00000	15.5		0.0	0.1	0.5	23.4	15.5	0.0	1.5	0.4	25.0	22.1
8/9/01 2:00	3.00000	15.4		0.0	0.1	0.5	22.8	15.4	0.0	1.0	0.4	25.0	21.8
8/9/01 3:00	3.00000	15.2		0.0	0.1	0.6	22.2	15.2	0.0	1.0	0.5	23.3	21.3
8/9/01 4:00	3.00000	15.1		0.0	0.1	0.5	21.7	15.1	0.0	0.8	0.5	22.8	21.0
8/9/01 5:00	3.00000	14.9		0.0	0.1	0.6	21.3	14.9	0.0	0.0	0.6	20.6	20.5
8/9/01 6:00	3.00000	14.7		0.0	0.1	0.6	21.1	14.7	0.0	0.0	0.6	20.0	20.2
8/9/01 7:00	3.00000	14.6		0.0	0.1	0.6	21.3	14.6	0.0	0.0	0.6	20.0	20.0
8/9/01 8:00	3.00000	14.5		0.0	0.1	0.6	21.4	14.5	0.0	0.8	0.6	21.7	19.9
8/9/01 9:00	3.00000	14.5		0.0	0.1	0.6	21.7	14.5	0.0	0.0	0.5	24.4	20.2
8/9/01 10:00	3.00000	14.6		0.0	0.1	0.6	22.0	14.6	0.2	0.0	0.4	26.1	20.8
8/9/01 11:00	3.00000	14.9		0.0	0.1	0.5	22.0	14.9	0.0	0.0	0.3	29.4	21.8
8/9/01 12:00	3.00000	14.8		0.0	0.1	0.5	21.9	14.8	0.0	0.8	0.3	32.8	23.1
8/9/01 13:00	3.00000	14.8		0.0	0.1	0.5	21.5	14.8	0.0	1.3	0.2	35.0	24.0
8/9/01 14:00	3.00000	14.9		0.0	0.1	0.6	21.5	14.9	0.0	0.8	0.2	37.8	24.7
8/9/01 15:00	3.00000	15.0		0.0	0.1	0.5	21.6	15.0	0.0	2.8	0.2	39.4	25.2
8/9/01 16:00	3.00000	15.0		0.0	0.1	0.5	21.4	15.0	0.0	3.1	0.2	40.0	25.6
8/9/01 17:00	3.00000	15.1		0.0	0.1	0.6	21.5	15.1	0.0	3.1	0.2	40.0	25.7
8/9/01 18:00	3.00000	15.2		0.0	0.1	0.6	21.6	15.2	0.0	2.8	0.2	39.4	25.6
8/9/01 19:00	3.00000	15.2		0.0	0.1	0.6	21.4	15.2	0.0	2.3	0.2	38.3	25.4
8/9/01 20:00	3.00000	15.2		0.0	0.1	0.6	21.1	15.2	0.0	2.8	0.3	36.1	25.1
8/9/01 21:00	3.00000	15.4		0.0	0.1	0.6	20.8	15.4	0.0	1.3	0.3	31.7	24.7
8/9/01 22:00	3.00000	15.5		0.0	0.1	0.6	20.6	15.5	0.0	0.0	0.4	29.4	24.4
8/9/01 23:00	3.00000	15.5		0.0	0.1	0.7	20.2	15.5	0.0	1.0	0.4	27.2	24.0
8/10/01 0:00	3.00000	15.4		0.0	0.1	0.7	19.8	15.4	0.0	0.8	0.4	26.1	23.6
8/10/01 1:00	3.00000	15.4		0.0	0.1	0.8	19.6	15.4	0.0	1.0	0.5	25.6	23.1
8/10/01 2:00	3.00000	15.2		0.0	0.1	0.8	19.8	15.2	0.0	0.8	0.5	23.9	22.4
8/10/01 3:00	3.00000	15.0		0.0	0.1	0.7	20.1	15.0	0.0	0.0	0.5	23.3	22.1
8/10/01 4:00	3.00000	14.8		0.0	0.1	0.8	19.8	14.8	0.0	0.0	0.6	21.7	21.6
8/10/01 5:00	3.00000	14.6		0.0	0.1	0.9	19.2	14.6	0.0	0.0	0.6	21.1	21.3
8/10/01 6:00	3.00000	14.4		0.0	0.1	0.9	18.7	14.4	0.0	0.8	0.6	20.6	20.8
8/10/01 7:00	3.00000	14.3		0.0	0.1	0.9	18.3	14.3	0.0	0.0	0.6	20.0	20.6
8/10/01 8:00	3.00000	14.2		0.0	0.1	0.9	18.1	14.2	0.0	0.8	0.6	22.2	20.5
8/10/01 9:00	3.00000	14.2		0.0	0.1	0.9	17.9	14.2	0.0	0.0	0.5	24.4	20.6
8/10/01 10:00	3.00000	14.2		0.0	0.1	0.9	17.7	14.2	0.0	1.3	0.4	27.2	21.4
8/10/01 11:00	3.00000	14.2		0.0	0.1	0.9	17.6	14.2	0.0	0.8	0.4	28.9	22.6
8/10/01 12:00	3.00000	14.5		0.0	0.1	1.0	17.5	14.5	0.0	0.0	0.3	31.7	23.7
8/10/01 13:00	3.00000	14.6		0.0	0.1	1.0	17.2	14.6	0.0	1.0	0.2	34.4	24.7
8/10/01 14:00	3.00000	14.6		0.0	0.1	1.0	17.0	14.6	0.0	1.8	0.2	36.1	25.7
8/10/01 15:00	3.00000	14.8		0.0	0.1	1.0	16.9	14.8	0.0	2.1	0.2	36.7	26.1
8/10/01 16:00	3.00000	15.0		0.0	0.1	1.0	17.1	15.0	0.2	2.8	0.2	37.8	25.9
8/10/01 17:00	3.00000	15.0		0.0	0.1	0.9	17.3	15.0	0.2	2.6	0.2	37.8	25.9
8/10/01 18:00	3.00000	15.0		0.0	0.1	0.9	17.2	15.0	0.0	2.6	0.2	37.8	25.6
8/10/01 19:00	3.00000	15.2		0.0	0.1	1.0	16.9	15.2	0.0	3.1	0.2	35.6	25.2
8/10/01 20:00	3.00000	15.2		0.0	0.1	1.0	16.7	15.2	0.0	2.6	0.3	32.2	24.9
8/10/01 21:00	3.00000	15.2		0.0	0.1	1.0	16.6	15.2	0.0	1.8	0.4	28.9	24.5
8/10/01 22:00	3.00000	15.2		0.0	0.1	1.0	16.6	15.2	0.0	0.8	0.4	27.2	24.2
8/10/01 23:00	3.00000	15.2		0.0	0.1	1.0	16.5	15.2	0.0	1.3	0.4	26.1	23.7
8/11/01 0:00	3.00000	15.1		0.0	0.1	1.0	16.5	15.1	0.0	1.8	0.5	23.9	23.2
8/11/01 1:00	3.00000	15.0		0.0	0.1	0.9	16.6	15.0	0.0	0.0	0.4	24.4	22.6
8/11/01 2:00	3.00000	14.9		0.0	0.1	0.9	16.6	14.9	0.0	0.0	0.5	22.2	22.1
8/11/01 3:00	3.00000	14.8		0.0	0.1	0.9	16.5	14.8	0.0	0.0	0.5	21.7	21.6
8/11/01 4:00	3.00000	14.7		0.0	0.1	0.8	16.4	14.7	0.0	1.0	0.6	19.4	21.1
8/11/01 5:00	3.00000	14.6		0.0	0.1	0.8	16.4	14.6	0.0	0.0	0.6	19.4	20.6
8/11/01 6:00	3.00000	14.5		0.0	0.1	0.8	16.2	14.5	0.0	0.0	0.7	17.2	20.3
8/11/01 7:00	3.00000	14.4		0.0	0.1	0.8	16.0	14.4	0.0	0.0	0.6	18.3	20.0
8/11/01 8:00	3.00000	14.4		0.0	0.1	0.8	15.8	14.4	0.0	0.8	0.6	19.4	19.9
8/11/01 9:00	3.00000	14.3		0.0	0.1	0.8	15.6	14.3	0.0	0.8	0.5	21.1	20.0
8/11/01 10:00	3.00000	14.3		0.0	0.1	0.9	15.3	14.3	0.0	0.0	0.4	24.4	20.6
8/11/01 11:00	3.00000	14.2		0.0	0.1	0.9	15.0	14.2	0.0	0.0	0.4	26.7	21.3
8/11/01 12:00	3.00000	14.3		0.0	0.1	0.9	14.6	14.3	0.2	0.0	0.3	29.4	22.2
8/11/01 13:00	3.00000	14.5		0.0	0.1	1.0	14.4	14.5	0.0	0.8	0.3	31.1	22.9
8/11/01 14:00	3.00000	14.5		0.0	0.1	1.0	14.3	14.5	0.0	0.8	0.2	32.8	23.4
8/11/01 15:00	3.00000	14.6		0.0	0.1	1.0	14.3	14.6	0.0	0.8	0.2	34.4	23.7
8/11/01 16:00	3.00000	14.6		0.0	0.1	1.0	14.3	14.6	0.0	3.1	0.2	36.1	24.0
8/11/01 17:00	3.00000	14.8		0.0	0.1	1.0	14.3	14.8	0.0	1.5	0.2	35.6	24.4
8/11/01 18:00	3.00000	14.9		0.0	0.1	1.0	14.2	14.9	0.0	1.0	0.2	36.1	24.2
8/11/01 19:00	3.00000	14.9		0.0	0.1	1.0	14.2	14.9	0.0	1.3	0.2	36.1	23.9
8/11/01 20:00	3.00000	14.9		0.0	0.1	1.0	14.2	14.9	0.0	2.1	0.2	32.2	23.7
8/11/01 21:00	3.00000	14.9		0.0	0.1	1.0	14.2	14.9	0.0	0.0	0.3	27.8	23.2
8/11/01 22:00	3.00000	14.8		0.0	0.1	1.0	14.0	14.8	0.0	0.0	0.3	28.3	22.9
8/11/01 23:00	3.00000	14.6		0.0	0.1	1.0	14.0	14.6	0.0	0.8	0.3	26.7	22.4
8/12/01 0:00	3.00000	14.5		0.0	0.1	1.0	13.9	14.5	0.0	1.0	0.4	23.9	21.9
8/12/01 1:00	3.00000	14.4		0.0	0.1	1.0	13.8	14.4	0.0	0.0	0.4	23.3	21.6
8/12/01 2:00	3.00000	14.0		0.0	0.1	1.0	13.8	14.0	0.0	0.0	0.5	20.6	21.1
8/12/01 3:00	3.00000	13.8		0.0	0.1	1.0	13.7	13.8	0.0	0.0	0.5	19.4	20.6
8/12/01 4:00	3.00000	13.6		0.0	0.1	1.0	13.7	13.6	0.0	0.0	0.5	20.0	20.3
8/12/01 5:00	3.00000	13.3		0.0	0.1	1.0	13.7	13.3	0.0	0.0	0.6	18.9	19.9
8/12/01 6:00	3.00000	13.1		0.0	0.1	1.0	13.8	13.1	0.0	0.0	0.6	18.9	19.5
8/12/01 7:00	3.00000	13.0		0.0	0.1	1.0	13.8	13.0	0.0	0.0	0.6	18.3	19.4
8/12/01 8:00	3.00000	13.0		0.0	0.1	1.0	13.8	13.0	0.0	0.0	0.5	19.4	19.4
8/12/01 9:00	3.00000	13.0		0.0	0.1	1.0	13.9	13.0	0.0	1.0	0.5	20.6	19.4
8/12/01 10:00	3.00000	12.9		0.0	0.1	1.0	13.9	12.9	0.0	0.8	0.5	21.7	19.9
8/12/01 11:00	3.00000	13.2		0.0	0.1	1.0	13.9	13.2	0.0	0.8	0.4	24.4	20.5
8/12/01 12:00	3.00000	13.4		0.0	0.1	1.0	13.9	13.4	0.0	0.0	0.3	26.1	21.3
8/12/01 13:00	3.00000	13.7		0.0	0.1	1.0	13.8	13.7	0.0	0.0	0.3	29.4	22.1
8/12/01 14:00	3.00000	13.8		0.0	0.1	1.0	13.9	13.8	0.0	0.8	0.2	32.2	22.7
8/12/01 15:00	3.00000	13.9		0.0	0.1	1.0	14.0	13.9	0.0	0.0	0.2	35.0	23.2
8/12/01 16:00	3.00000	14.1		0.0	0.1	1.0	14.0	14.1	0.0	0.0	0.2	35.0	23.2
8/12/01 17:00	3.00000	14.2		0.0	0.1	1.0	14.0	14.2	0.0	0.8	0.2	35.6	23.4
8/12/01 18:00	3.00000	14.3		0.0	0.1	1.0	14.0	14.3	0.0	2.3	0.2	36.1	23.2
8/12/01 19:00	3.00000	14.3		0.0	0.1	1.0	14.0	14.3	0.0	2.3	0.2	33.9	23.1
8/12/01 20:00	3.00000	14.3		0.0	0.1	1.0	14.1	14.3	0.0	1.8	0.3	31.7	22.9
8/12/01 21:00	3.00000	14.4		0.0	0.1	1.0	14.1	14.4	0.0	2.1	0.4	29.4	22.7
8/12/01 22:00	3.00000	14.5		0.0	0.1	1.0	14.1	14.5	0.0	1.0	0.4	27.8	22.4
8/12/01 23:00	3.00000	14.6		0.0	0.1	1.0	14.1	14.6	0.0	0.0	0.5	25.0	22.1
8/13/01 0:00	3.00000	14.5		0.0	0.1	1.0	14.0	14.5	0.0	0.0	0.4	25.0	21.9
8/13/01 1:00	3.00000	14.5		0.0	0.1	1.0	14.0	14.5	0.0	0.0	0.6	21.7	21.6
8/13/01 2:00	3.00000	14.4		0.0	0.1	1.0	14.0	14.4	0.0	1.0	0.5	21.7	21.1
8/13/01 3:00	3.00000	14.2		0.0	0.1	1.0	14.0	14.2	0.0	0.0	0.6	20.6	20.8
8/13/01 4:00	3.00000	14.0		0.0	0.1	1.0	14.0	14.0	0.0	0.0	0.6	18.9	20.5
8/13/01 5:00	3.00000	13.8		0.0	0.1	1.0	14.1	13.8	0.0	0.0	0.7	17.2	20.0
8/13/01 6:00	3.00000	13.7		0.0	0.1	1.0	14.1	13.7	0.0	0.0	0.7	17.2	19.5
8/13/01 7:00	3.00000	13.6		0.0	0.1	1.0	14.0	13.6	0.0	0.0	0.7	17.2	19.4
8/13/01 8:00	3.00000	13.5		0.0	0.1	1.0	14.0	13.5	0.0	0.0	0.6	18.9	19.2
8/13/01 9:00	3.00000	13.5		0.0	0.1	1.0	13.9	13.5	0.0	0.0	0.6	21.1	19.4
8/13/01 10:00	3.00000	13.6		0.0	0.1	1.0	13.8	13.6	0.0	0.0	0.5	23.9	20.0
8/13/01 11:00	3.00000	13.7		0.0	0.1	1.0	13.8	13.7	0.0	0.8	0.4	26.7	21.0
8/13/01 12:00	3.00000	13.8		0.0	0.1	1.0	13.8	13.8	0.0	0.8	0.4	28.9	22.1
8/13/01 13:00	3.00000	14.1		0.0	0.1	1.0	13.8	14.1	0.0	1.0	0.3	32.2	23.4
8/13/01 14:00	3.00000	14.2		0.0	0.1	1.0	13.9	14.2	0.0	2.1	0.2	33.9	24.2
8/13/01 15:00	3.00000	14.3		0.0	0.1	1.0	14.0	14.3	0.0	3.9	0.2	35.0	24.4
8/13/01 16:00	3.00000	14.5		0.0	0.1	1.0	14.1	14.5	0.0	3.6	0.2	35.0	24.5
8/13/01 17:00	3.00000	14.7		0.0	0.1	1.0	14.1	14.7	0.0	3.6	0.2	35.6	24.5
8/13/01 18:00	3.00000	14.8		0.0	0.1	1.0	14.2	14.8	0.0	3.3	0.2	35.0	24.4
8/13/01 19:00	3.00000	14.9		0.0	0.1	1.0	14.3	14.9	0.0	2.6	0.3	33.3	24.0
8/13/01 20:00	3.00000	15.0		0.0	0.1	1.0	14.4	15.0	0.0	2.3	0.3	30.0	23.7
8/13/01 21:00	3.00000	14.9		0.0	0.1	1.0	14.4	14.9	0.0	0.8	0.4	28.9	23.4
8/13/01 22:00	3.00000	14.9		0.0	0.1	1.0	14.4	14.9	0.0	2.1	0.4	26.1	23.1
8/13/01 23:00	3.00000	14.9		0.0	0.1	1.0	14.5	14.9	0.0	1.5	0.5	22.8	22.7
8/14/01 0:00	3.00000	14.8		0.0	0.1	1.0	14.6	14.8	0.0	1.0	0.6	22.8	22.4
8/14/01 1:00	3.00000	14.8		0.0	0.1	1.0	14.5	14.8	0.0	1.5	0.6	22.2	21.9
8/14/01 2:00	3.00000	14.7		0.0	0.1	1.0	14.5	14.7	0.0	0.8	0.6	21.1	21.6
8/14/01 3:00	3.00000	14.6		0.0	0.1	1.0	14.6	14.6	0.0	0.0	0.7	20.0	21.3
8/14/01 4:00	3.00000	14.4		0.0	0.1	1.0	14.8	14.4	0.0	0.0	0.7	18.9	20.8
8/14/01 5:00	3.00000	14.3		0.0	0.1	1.0	15.0	14.3	0.0	0.8	0.7	18.3	20.5
8/14/01 6:00	3.00000	14.1		0.0	0.1	1.0	15.4	14.1	0.0	0.8	0.7	17.8	20.0
8/14/01 7:00	3.00000	14.0		0.0	0.1	1.0	15.5	14.0	0.0	0.0	0.7	17.8	19.9
8/14/01 8:00	3.00000	14.0		0.0	0.1	1.0	15.3	14.0	0.0	0.8	0.7	18.9	19.9
8/14/01 9:00	3.00000	13.9		0.0	0.1	1.0	15.2	13.9	0.0	0.0	0.6	21.1	19.9
8/14/01 10:00	3.00000	14.1		0.0	0.1	1.0	15.2	14.1	0.0	1.3	0.6	23.3	20.5
8/14/01 11:00	3.00000	14.6		0.0	0.1	1.0	15.4	14.6	0.2	0.8	0.5	25.0	21.4
8/14/01 12:00	3.00000	14.6		0.0	0.1	1.0	15.6	14.6	0.0	0.8	0.5	26.7	22.4
8/14/01 13:00	3.00000	14.9		0.0	0.1	0.9	15.7	14.9	0.0	0.0	0.4	28.9	23.2
8/14/01 14:00	3.00000	14.9		0.0	0.1	0.9	15.7	14.9	0.0	1.0	0.3	31.7	23.7
8/14/01 15:00	3.00000	15.0		0.0	0.1	0.9	15.6	15.0	0.2	1.3	0.3	33.9	24.2
8/14/01 16:00	3.00000	15.3		0.0	0.1	0.9	15.5	15.3	0.0	2.8	0.3	34.4	24.5
8/14/01 17:00	3.00000	15.6		0.0	0.1	0.9	15.3	15.6	0.0	3.6	0.3	34.4	24.5
8/14/01 18:00	3.00000	15.8		0.0	0.1	1.0	15.1	15.8	0.0	2.3	0.3	35.0	24.4
8/14/01 19:00	3.00000	15.8		0.0	0.1	1.0	15.3	15.8	0.0	2.6	0.3	33.9	24.2
8/14/01 20:00	3.00000	15.8		0.0	0.1	1.0	15.3	15.8	0.0	2.6	0.4	31.7	23.7
8/14/01 21:00	3.00000	15.8		0.0	0.1	1.0	15.2	15.8	0.0	2.3	0.4	28.3	23.2
